183,5560.78762602806
58,5591.25426697731
247,5626.66095399857
11,5681.82665109634
2,5690.68235111237
275,5732.18436002731
229,5787.07335400581
22,5790.56612110138
177,5844.95942401886
64,5888.33341908455
215,5924.10291910172
3,5952.10497307777
6,5975.72016906738
0,5977.72843599319
0,5989.64115095139
0,5998.19246792793
0,6005.08121299744
14,6012.7273209095
0,6024.72798490524
0,6042.02248311043
24,6047.44778990746
0,6054.88662195206
0,6059.96678209305
14,6066.61200809479
0,6070.46642398834
31,6086.050563097
0,6105.27313494682
176,6136.91848993301
195,6192.46792793274
52,6208.9036359787
230,6246.25430011749
183,6275.135160923
220,6330.13203001022
86,6343.74079108238
208,6372.97082901001
235,6407.30344605446
227,6438.65956306458
1,6455.94542694092
205,6511.11100101471
9,6543.6338789463
253,6578.87830710411
211,6634.71002101898
8,6642.40861606598
213,6672.56509590149
203,6702.83588504791
258,6739.72805690765
201,6769.31299805641
227,6807.06799411774
194,6846.31086301804
181,6884.24858498573
241,6930.75241494179
215,6986.00857400894
59,7019.92987298965
84,7036.89923501015
179,7063.86426401138
2,7118.46741509438
0,7122.13047790527
0,7132.69021511078
97,7187.73191213608
11,7242.30899000168
272,7285.42300605774
195,7340.74342012405
16,7345.48500299454
227,7400.79899811745
50,7428.25445604324
182,7483.67638993263
61,7493.24048995972
229,7545.40655207634
220,7587.1557700634
239,7618.53040099144
173,7664.91413497925
0,7680.06075811386
0,7708.71683311462
0,7717.808562994
0,7727.00095510483
0,7735.49170613289
0,7741.19290113449
0,7747.33117198944
0,7753.77887296677
0,7763.06124711037
15,7772.29394602776
0,7778.61240291596
0,7798.64956212044
0,7820.97560405731
0,7830.62023806572
0,7833.86644697189
0,7850.66597890854
0,7862.82547998428
0,7873.916036129
55,7919.9992120266
233,7954.12648010254
0,7981.67842793465
0,8015.86901402473
225,8049.52956104279
0,8078.40068101883
0,8108.01871490479
0,8137.1185259819
0,8163.22301912308
280,8218.01186108589
1,8272.27701592445
0,8303.77379012108
0,8337.29716300964
236,8368.80554890633
217,8396.93534302712
7,8437.25108313561
9,8477.33626103401
0,8504.91670894623
191,8537.77671408653
0,8567.85322999954
0,8569.59270405769
0,8578.78071403503
244,8628.80918312073
213,8663.3122279644
264,8702.09510302544
223,8741.6943590641
248,8785.63293600082
205,8821.53761100769
189,8854.97165513039
192,8883.71141505241
220,8926.19103503227
181,8957.34912800789
198,8989.39938902855
212,9022.5273001194
0,9051.15894794464
0,9055.97705197334
0,9061.65219807625
205,9090.63648104668
217,9118.33380508423
211,9151.15067410469
227,9185.94115591049
199,9214.54183197021
244,9247.25872397423
231,9287.85115599632
245,9319.51468610764
207,9354.17761707306
249,9387.51570892334
201,9422.42985296249
229,9455.83222198486
190,9489.44407391548
211,9525.16123795509
188,9573.45857000351
210,9601.49499392509
192,9633.83743190765
203,9665.65123200417
213,9702.50611400604
194,9729.27234911919
225,9764.16097092629
230,9803.32905006409
214,9842.10781097412
187,9876.33241891861
196,9926.05269098282
200,9954.07331109047
257,9993.95775508881
196,10032.0400540829
210,10087.8176970482
38,10102.0383009911
187,10134.4327070713
187,10172.4658310413
191,10205.4595119953
184,10237.5380511284
208,10277.2447059155
167,10321.7725710869
185,10357.1020309925
195,10389.3363039494
192,10418.5155279636
178,10447.2818410397
179,10502.5801029205
42,10510.7126529217
187,10539.9758570194
181,10586.676445961
215,10623.3124899864
220,10665.1575279236
214,10703.0779850483
186,10736.961012125
188,10773.4947419167
203,10811.1070871353
189,10854.8049399853
191,10882.3445010185
206,10914.2895679474
230,10958.5536329746
173,11006.5466730595
200,11035.5067210197
201,11063.221280098
166,11119.1511011124
93,11134.8680551052
207,11190.5953989029
200,11219.9166381359
0,11224.1937520504
166,11275.0249979496
215,11312.8885970116
194,11359.3753490448
207,11390.9423511028
182,11424.1139419079
190,11468.8257861137
174,11524.5001111031
89,11539.5126440525
241,11572.5995891094
247,11627.5888819695
4,11645.8573651314
236,11680.4526789188
191,11705.4465560913
187,11739.1813189983
55,11751.5505619049
229,11784.0248270035
247,11816.0395689011
196,11845.7645609379
199,11879.7242889404
235,11915.7735080719
200,11962.1868591309
104,12016.3876419067
192,12043.2982239723
204,12093.575717926
216,12146.5338840485
240,12179.8615410328
233,12217.4980380535
206,12252.8018629551
197,12289.4499459267
250,12330.6659519672
203,12360.575150013
221,12389.5933630466
209,12440.2158019543
200,12467.2284810543
223,12503.0861310959
208,12547.7047169209
223,12584.4263439178
204,12618.1081659794
208,12651.3878340721
198,12690.3408799171
208,12735.0150470734
261,12779.3571350575
230,12828.6894629002
236,12871.1941180229
214,12926.7855989933
47,12942.6637070179
202,12976.8167779446
205,13004.3445301056
217,13031.2227470875
198,13057.46717906
209,13103.2859389782
193,13131.4215540886
220,13180.3331739903
210,13218.4590749741
251,13254.5110399723
215,13289.0714449883
212,13324.6983289719
219,13354.9690330029
208,13406.6530880928
193,13437.6537780762
248,13480.1362929344
243,13521.5368709564
187,13557.4120810032
197,13601.822081089
212,13638.7372391224
237,13679.8825421333
206,13725.1412661076
199,13773.9673309326
